date,region,region_fr,commodity_fr,prix_median,nb_marches
2016-05-01,Saint Louis,Saint-Louis,Mil,212.5,2
2016-05-01,Saint Louis,Saint-Louis,Riz importé (brisé),262.5,2
2016-05-01,Saint Louis,Saint-Louis,Riz local,371.5,2
2016-05-01,Saint Louis,Saint-Louis,Sorgho,250.0,1
2016-05-01,Sedhiou,Sédhiou,Maïs local,200.0,1
2016-05-01,Sedhiou,Sédhiou,Mil,175.0,1
2016-05-01,Sedhiou,Sédhiou,Riz importé (brisé),280.0,1
2016-05-01,Tambacounda,Tambacounda,Maïs local,150.0,4
2016-05-01,Tambacounda,Tambacounda,Mil,140.0,4
2016-05-01,Tambacounda,Tambacounda,Riz importé (brisé),275.0,4
2016-05-01,Tambacounda,Tambacounda,Sorgho,162.5,4
2016-05-01,Thies,Thiès,Maïs importé,225.0,4
2016-05-01,Thies,Thiès,Maïs local,237.5,2
2016-05-01,Thies,Thiès,Mil,209.0,4
2016-05-01,Thies,Thiès,Riz importé (brisé),265.0,4
2016-05-01,Thies,Thiès,Riz local,260.0,4
2016-05-01,Thies,Thiès,Sorgho,250.0,1
2016-05-01,Ziguinchor,Ziguinchor,Maïs local,250.0,2
2016-05-01,Ziguinchor,Ziguinchor,Mil,225.0,2
2016-05-01,Ziguinchor,Ziguinchor,Riz importé (brisé),280.0,2
2016-05-01,Ziguinchor,Ziguinchor,Sorgho,287.5,2
2016-06-01,Dakar,Dakar,Maïs importé,220.0,4
2016-06-01,Dakar,Dakar,Maïs local,225.0,4
2016-06-01,Dakar,Dakar,Mil,220.0,5
2016-06-01,Dakar,Dakar,Riz importé (brisé),270.0,5
2016-06-01,Dakar,Dakar,Sorgho,244.0,4
2016-06-01,Diourbel,Diourbel,Maïs importé,185.0,3
2016-06-01,Diourbel,Diourbel,Mil,172.5,2
2016-06-01,Diourbel,Diourbel,Riz importé (brisé),275.0,3
2016-06-01,Diourbel,Diourbel,Riz local,275.0,3
2016-06-01,Diourbel,Diourbel,Sorgho,190.0,3
2016-06-01,Fatick,Fatick,Maïs local,185.0,5
2016-06-01,Fatick,Fatick,Mil,160.0,6
2016-06-01,Fatick,Fatick,Riz importé (brisé),260.0,5
2016-06-01,Fatick,Fatick,Riz local,250.0,1
2016-06-01,Fatick,Fatick,Sorgho,215.0,4
2016-06-01,Kaffrine,Kaffrine,Maïs local,165.0,3
2016-06-01,Kaffrine,Kaffrine,Mil,155.0,3
2016-06-01,Kaffrine,Kaffrine,Riz importé (brisé),275.0,3
2016-06-01,Kaffrine,Kaffrine,Sorgho,205.0,3
2016-06-01,Kaolack,Kaolack,Maïs importé,173.0,1
2016-06-01,Kaolack,Kaolack,Maïs local,181.5,4
2016-06-01,Kaolack,Kaolack,Mil,149.0,4
2016-06-01,Kaolack,Kaolack,Riz importé (brisé),264.0,4
2016-06-01,Kaolack,Kaolack,Riz local,277.0,1
2016-06-01,Kaolack,Kaolack,Sorgho,228.0,1
2016-06-01,Kedougou,Kédougou,Maïs local,293.0,3
2016-06-01,Kedougou,Kédougou,Mil,275.0,3
2016-06-01,Kedougou,Kédougou,Riz importé (brisé),280.0,3
2016-06-01,Kedougou,Kédougou,Sorgho,300.0,1
2016-06-01,Kolda,Kolda,Maïs local,212.0,3
2016-06-01,Kolda,Kolda,Mil,200.0,3
2016-06-01,Kolda,Kolda,Riz importé (brisé),275.0,3
2016-06-01,Kolda,Kolda,Sorgho,212.5,2
2016-06-01,Louga,Louga,Maïs importé,225.0,4
2016-06-01,Louga,Louga,Maïs local,193.0,3
2016-06-01,Louga,Louga,Mil,190.0,4
2016-06-01,Louga,Louga,Riz importé (brisé),275.0,4
2016-06-01,Matam,Matam,Maïs local,241.0,3
2016-06-01,Matam,Matam,Mil,241.5,4
2016-06-01,Matam,Matam,Riz importé (brisé),275.0,4
2016-06-01,Matam,Matam,Riz local,260.0,2
2016-06-01,Matam,Matam,Sorgho,241.5,4
2016-06-01,Saint Louis,Saint-Louis,Maïs importé,237.5,2
2016-06-01,Saint Louis,Saint-Louis,Maïs local,185.0,1
2016-06-01,Saint Louis,Saint-Louis,Mil,225.0,2
2016-06-01,Saint Louis,Saint-Louis,Riz importé (brisé),262.5,2
2016-06-01,Saint Louis,Saint-Louis,Riz local,287.5,2
2016-06-01,Saint Louis,Saint-Louis,Sorgho,250.0,1
2016-06-01,Sedhiou,Sédhiou,Maïs local,225.0,1
2016-06-01,Sedhiou,Sédhiou,Mil,200.0,1
2016-06-01,Sedhiou,Sédhiou,Riz importé (brisé),280.0,1
2016-06-01,Tambacounda,Tambacounda,Maïs local,150.0,4
2016-06-01,Tambacounda,Tambacounda,Mil,140.0,4
2016-06-01,Tambacounda,Tambacounda,Riz importé (brisé),275.0,3
2016-06-01,Tambacounda,Tambacounda,Sorgho,162.5,4
2016-06-01,Thies,Thiès,Maïs importé,247.5,4
2016-06-01,Thies,Thiès,Maïs local,270.0,1
2016-06-01,Thies,Thiès,Mil,247.5,4
2016-06-01,Thies,Thiès,Riz importé (brisé),265.0,4
2016-06-01,Thies,Thiès,Riz local,260.0,4
2016-06-01,Thies,Thiès,Sorgho,300.0,1
2016-06-01,Ziguinchor,Ziguinchor,Maïs local,250.0,2
2016-06-01,Ziguinchor,Ziguinchor,Mil,237.0,2
2016-06-01,Ziguinchor,Ziguinchor,Riz importé (brisé),282.0,2
2016-06-01,Ziguinchor,Ziguinchor,Sorgho,290.5,2
2016-07-01,Dakar,Dakar,Maïs importé,220.0,4
2016-07-01,Dakar,Dakar,Maïs local,225.0,4
2016-07-01,Dakar,Dakar,Mil,250.0,5
2016-07-01,Dakar,Dakar,Riz importé (brisé),270.0,5
2016-07-01,Dakar,Dakar,Sorgho,250.0,5
2016-07-01,Diourbel,Diourbel,Maïs importé,212.5,4
2016-07-01,Diourbel,Diourbel,Mil,170.0,3
2016-07-01,Diourbel,Diourbel,Riz importé (brisé),267.5,4
2016-07-01,Diourbel,Diourbel,Riz local,300.0,2
2016-07-01,Diourbel,Diourbel,Sorgho,212.5,4
2016-07-01,Fatick,Fatick,Maïs local,175.0,3
2016-07-01,Fatick,Fatick,Mil,171.25,4
2016-07-01,Fatick,Fatick,Riz importé (brisé),270.0,4
2016-07-01,Fatick,Fatick,Sorgho,225.0,2
2016-07-01,Kaffrine,Kaffrine,Maïs local,182.25,4
2016-07-01,Kaffrine,Kaffrine,Mil,167.75,4
2016-07-01,Kaffrine,Kaffrine,Riz importé (brisé),270.0,4
2016-07-01,Kaffrine,Kaffrine,Sorgho,202.125,4
2016-07-01,Kaolack,Kaolack,Maïs importé,185.0,1
2016-07-01,Kaolack,Kaolack,Maïs local,198.125,4
2016-07-01,Kaolack,Kaolack,Mil,160.375,4
2016-07-01,Kaolack,Kaolack,Riz importé (brisé),265.5,4
2016-07-01,Kaolack,Kaolack,Riz local,290.0,1
2016-07-01,Kolda,Kolda,Maïs local,200.0,3
2016-07-01,Kolda,Kolda,Mil,200.0,3
2016-07-01,Kolda,Kolda,Riz importé (brisé),275.0,3
2016-07-01,Kolda,Kolda,Riz local,400.0,1
2016-07-01,Kolda,Kolda,Sorgho,227.5,2
2016-07-01,Louga,Louga,Maïs importé,225.0,2
2016-07-01,Louga,Louga,Mil,190.0,2
2016-07-01,Louga,Louga,Riz importé (brisé),262.5,2
2016-07-01,Matam,Matam,Maïs local,220.0,3
2016-07-01,Matam,Matam,Mil,225.0,4
2016-07-01,Matam,Matam,Riz importé (brisé),275.0,4
2016-07-01,Matam,Matam,Riz local,270.0,2
2016-07-01,Matam,Matam,Sorgho,221.0,4
2016-07-01,Saint Louis,Saint-Louis,Maïs importé,217.70999999999998,2
2016-07-01,Saint Louis,Saint-Louis,Maïs local,196.875,2
2016-07-01,Saint Louis,Saint-Louis,Mil,210.83499999999998,2
2016-07-01,Saint Louis,Saint-Louis,Riz importé (brisé),261.46000000000004,2
2016-07-01,Saint Louis,Saint-Louis,Riz local,276.03999999999996,2
2016-07-01,Saint Louis,Saint-Louis,Sorgho,207.5,2
2016-07-01,Sedhiou,Sédhiou,Maïs local,225.0,1
2016-07-01,Sedhiou,Sédhiou,Mil,200.0,1
2016-07-01,Sedhiou,Sédhiou,Riz importé (brisé),280.0,1
2016-07-01,Tambacounda,Tambacounda,Mil,150.0,1
2016-07-01,Tambacounda,Tambacounda,Riz importé (brisé),450.0,1
2016-07-01,Thies,Thiès,Maïs importé,246.875,4
2016-07-01,Thies,Thiès,Maïs local,262.5,1
2016-07-01,Thies,Thiès,Mil,265.625,4
2016-07-01,Thies,Thiès,Riz importé (brisé),265.0,4
2016-07-01,Thies,Thiès,Riz local,260.0,4
2016-07-01,Thies,Thiès,Sorgho,268.75,1
2016-07-01,Ziguinchor,Ziguinchor,Maïs local,250.0,2
2016-07-01,Ziguinchor,Ziguinchor,Mil,250.0,3
2016-07-01,Ziguinchor,Ziguinchor,Riz importé (brisé),285.0,3
2016-07-01,Ziguinchor,Ziguinchor,Sorgho,300.0,2
2016-08-01,Dakar,Dakar,Maïs importé,220.0,4
2016-08-01,Dakar,Dakar,Maïs local,225.0,4
2016-08-01,Dakar,Dakar,Mil,250.0,5
2016-08-01,Dakar,Dakar,Riz importé (brisé),270.0,5
2016-08-01,Dakar,Dakar,Sorgho,250.0,5
2016-08-01,Diourbel,Diourbel,Maïs importé,225.0,3
2016-08-01,Diourbel,Diourbel,Mil,175.0,3
2016-08-01,Diourbel,Diourbel,Riz importé (brisé),260.0,3
2016-08-01,Diourbel,Diourbel,Riz local,265.0,2
2016-08-01,Diourbel,Diourbel,Sorgho,225.0,2
2016-08-01,Fatick,Fatick,Maïs importé,250.0,2
2016-08-01,Fatick,Fatick,Maïs local,225.0,1
2016-08-01,Fatick,Fatick,Mil,175.0,4
2016-08-01,Fatick,Fatick,Riz importé (brisé),270.0,4
2016-08-01,Fatick,Fatick,Sorgho,250.0,3
2016-08-01,Kaffrine,Kaffrine,Maïs local,200.0,4
2016-08-01,Kaffrine,Kaffrine,Mil,175.0,4
2016-08-01,Kaffrine,Kaffrine,Riz importé (brisé),270.0,4
2016-08-01,Kaffrine,Kaffrine,Sorgho,198.0,4
2016-08-01,Kaolack,Kaolack,Maïs importé,185.0,3
2016-08-01,Kaolack,Kaolack,Maïs local,200.5,4
2016-08-01,Kaolack,Kaolack,Mil,161.0,4
2016-08-01,Kaolack,Kaolack,Riz importé (brisé),263.0,3
2016-08-01,Kaolack,Kaolack,Riz local,281.0,1
2016-08-01,Kaolack,Kaolack,Sorgho,228.0,1
2016-08-01,Kedougou,Kédougou,Maïs importé,250.0,1
2016-08-01,Kedougou,Kédougou,Maïs local,262.5,2
2016-08-01,Kedougou,Kédougou,Riz importé (brisé),307.5,2
2016-08-01,Kedougou,Kédougou,Sorgho,310.0,2
2016-08-01,Kolda,Kolda,Maïs local,200.0,3
2016-08-01,Kolda,Kolda,Mil,200.0,3
2016-08-01,Kolda,Kolda,Riz importé (brisé),275.0,3
2016-08-01,Kolda,Kolda,Sorgho,225.0,1
2016-08-01,Louga,Louga,Maïs importé,225.0,1
2016-08-01,Louga,Louga,Maïs local,203.0,2
2016-08-01,Louga,Louga,Mil,200.0,2
2016-08-01,Louga,Louga,Riz importé (brisé),275.0,2
2016-08-01,Louga,Louga,Riz local,251.5,2
2016-08-01,Matam,Matam,Maïs local,225.0,2
2016-08-01,Matam,Matam,Mil,235.0,3
2016-08-01,Matam,Matam,Riz importé (brisé),271.0,3
2016-08-01,Matam,Matam,Sorgho,225.0,3
2016-08-01,Saint Louis,Saint-Louis,Maïs importé,212.5,2
2016-08-01,Saint Louis,Saint-Louis,Maïs local,202.5,2
2016-08-01,Saint Louis,Saint-Louis,Mil,207.5,2
2016-08-01,Saint Louis,Saint-Louis,Riz importé (brisé),275.0,2
2016-08-01,Saint Louis,Saint-Louis,Riz local,275.0,2
2016-08-01,Saint Louis,Saint-Louis,Sorgho,195.0,2
2016-08-01,Sedhiou,Sédhiou,Maïs local,225.0,1
2016-08-01,Sedhiou,Sédhiou,Mil,208.0,1
2016-08-01,Sedhiou,Sédhiou,Riz importé (brisé),280.0,1
2016-08-01,Tambacounda,Tambacounda,Maïs local,150.0,4
2016-08-01,Tambacounda,Tambacounda,Mil,140.0,4
2016-08-01,Tambacounda,Tambacounda,Riz importé (brisé),275.0,2
2016-08-01,Tambacounda,Tambacounda,Sorgho,175.0,3
2016-08-01,Thies,Thiès,Maïs importé,304.0,4
2016-08-01,Thies,Thiès,Maïs local,337.5,2
2016-08-01,Thies,Thiès,Mil,325.0,4
2016-08-01,Thies,Thiès,Riz importé (brisé),265.0,4
2016-08-01,Thies,Thiès,Riz local,260.0,4
2016-08-01,Ziguinchor,Ziguinchor,Maïs local,250.0,2
2016-08-01,Ziguinchor,Ziguinchor,Mil,250.0,2
2016-08-01,Ziguinchor,Ziguinchor,Riz importé (brisé),280.0,2
2016-08-01,Ziguinchor,Ziguinchor,Sorgho,275.0,2
2016-09-01,Dakar,Dakar,Maïs importé,225.0,4
2016-09-01,Dakar,Dakar,Maïs local,250.0,3
2016-09-01,Dakar,Dakar,Mil,250.0,5
2016-09-01,Dakar,Dakar,Riz importé (brisé),300.0,5
2016-09-01,Dakar,Dakar,Sorgho,250.0,5
2016-09-01,Diourbel,Diourbel,Maïs importé,205.0,2
2016-09-01,Diourbel,Diourbel,Mil,190.0,2
2016-09-01,Diourbel,Diourbel,Riz importé (brisé),287.5,2
2016-09-01,Diourbel,Diourbel,Riz local,287.5,2
2016-09-01,Diourbel,Diourbel,Sorgho,215.0,2
2016-09-01,Fatick,Fatick,Maïs importé,225.0,3
2016-09-01,Fatick,Fatick,Maïs local,202.0,3
2016-09-01,Fatick,Fatick,Mil,193.5,6
2016-09-01,Fatick,Fatick,Riz importé (brisé),270.0,6
2016-09-01,Fatick,Fatick,Riz local,260.0,3
2016-09-01,Fatick,Fatick,Sorgho,250.0,3
2016-09-01,Kaffrine,Kaffrine,Maïs local,206.0,4
2016-09-01,Kaffrine,Kaffrine,Mil,179.0,4
2016-09-01,Kaffrine,Kaffrine,Riz importé (brisé),270.0,4
2016-09-01,Kaffrine,Kaffrine,Sorgho,192.0,4
2016-09-01,Kaolack,Kaolack,Maïs importé,193.5,2
2016-09-01,Kaolack,Kaolack,Maïs local,212.0,3
2016-09-01,Kaolack,Kaolack,Mil,178.5,4
2016-09-01,Kaolack,Kaolack,Riz importé (brisé),265.0,4
2016-09-01,Kaolack,Kaolack,Riz local,273.0,1
2016-09-01,Kedougou,Kédougou,Maïs local,287.5,2
2016-09-01,Kedougou,Kédougou,Mil,250.0,3
2016-09-01,Kedougou,Kédougou,Riz importé (brisé),300.0,3
2016-09-01,Kedougou,Kédougou,Sorgho,297.0,1
2016-09-01,Kolda,Kolda,Maïs local,200.0,3
2016-09-01,Kolda,Kolda,Mil,200.0,3
2016-09-01,Kolda,Kolda,Riz importé (brisé),275.0,3
2016-09-01,Kolda,Kolda,Sorgho,225.0,1
2016-09-01,Louga,Louga,Maïs importé,237.0,1
2016-09-01,Louga,Louga,Maïs local,210.0,1
2016-09-01,Louga,Louga,Mil,208.5,2
2016-09-01,Louga,Louga,Riz importé (brisé),275.0,2
2016-09-01,Louga,Louga,Riz local,250.0,2
2016-09-01,Matam,Matam,Maïs local,225.0,2
2016-09-01,Matam,Matam,Mil,237.0,3
2016-09-01,Matam,Matam,Riz importé (brisé),272.0,3
2016-09-01,Matam,Matam,Riz local,270.0,1
2016-09-01,Matam,Matam,Sorgho,225.0,3
2016-09-01,Saint Louis,Saint-Louis,Maïs importé,232.5,2
2016-09-01,Saint Louis,Saint-Louis,Maïs local,225.0,1
2016-09-01,Saint Louis,Saint-Louis,Mil,250.0,2
2016-09-01,Saint Louis,Saint-Louis,Riz importé (brisé),250.0,2
2016-09-01,Saint Louis,Saint-Louis,Riz local,270.0,2
2016-09-01,Saint Louis,Saint-Louis,Sorgho,250.0,1
2016-09-01,Sedhiou,Sédhiou,Maïs local,258.0,1
2016-09-01,Sedhiou,Sédhiou,Mil,241.0,1
2016-09-01,Sedhiou,Sédhiou,Riz importé (brisé),280.0,1
2016-09-01,Tambacounda,Tambacounda,Maïs local,162.5,4
2016-09-01,Tambacounda,Tambacounda,Mil,162.5,4
2016-09-01,Tambacounda,Tambacounda,Riz importé (brisé),275.0,4
2016-09-01,Tambacounda,Tambacounda,Sorgho,187.5,4
2016-09-01,Thies,Thiès,Maïs importé,275.0,4
2016-09-01,Thies,Thiès,Maïs local,275.0,2
2016-09-01,Thies,Thiès,Mil,275.0,4
2016-09-01,Thies,Thiès,Riz importé (brisé),265.0,4
2016-09-01,Thies,Thiès,Riz local,258.0,4
2016-09-01,Ziguinchor,Ziguinchor,Maïs local,262.5,2
2016-09-01,Ziguinchor,Ziguinchor,Mil,262.0,2
2016-09-01,Ziguinchor,Ziguinchor,Riz importé (brisé),287.0,2
2016-09-01,Ziguinchor,Ziguinchor,Sorgho,281.0,2
2016-10-01,Dakar,Dakar,Maïs importé,225.0,4
2016-10-01,Dakar,Dakar,Maïs local,250.0,3
2016-10-01,Dakar,Dakar,Mil,250.0,5
2016-10-01,Dakar,Dakar,Riz importé (brisé),300.0,5
2016-10-01,Dakar,Dakar,Sorgho,250.0,5
2016-10-01,Diourbel,Diourbel,Maïs importé,250.0,1
2016-10-01,Diourbel,Diourbel,Mil,225.0,1
2016-10-01,Diourbel,Diourbel,Riz importé (brisé),275.0,1
2016-10-01,Diourbel,Diourbel,Riz local,275.0,1
2016-10-01,Diourbel,Diourbel,Sorgho,225.0,1
2016-10-01,Fatick,Fatick,Maïs importé,225.0,3
2016-10-01,Fatick,Fatick,Maïs local,250.0,1
2016-10-01,Fatick,Fatick,Mil,210.0,5
2016-10-01,Fatick,Fatick,Riz importé (brisé),270.0,5
2016-10-01,Fatick,Fatick,Sorgho,225.0,3
2016-10-01,Kaffrine,Kaffrine,Maïs local,250.0,3
2016-10-01,Kaffrine,Kaffrine,Mil,217.0,3
2016-10-01,Kaffrine,Kaffrine,Riz importé (brisé),270.0,3
2016-10-01,Kaffrine,Kaffrine,Sorgho,200.0,3
2016-10-01,Kaolack,Kaolack,Maïs importé,197.5,4
2016-10-01,Kaolack,Kaolack,Maïs local,185.0,4
2016-10-01,Kaolack,Kaolack,Mil,188.0,3
2016-10-01,Kaolack,Kaolack,Riz importé (brisé),266.0,3
2016-10-01,Kaolack,Kaolack,Riz local,260.0,1
2016-10-01,Kaolack,Kaolack,Sorgho,225.0,1
2016-10-01,Kedougou,Kédougou,Maïs local,300.0,1
2016-10-01,Kedougou,Kédougou,Mil,275.0,3
2016-10-01,Kedougou,Kédougou,Riz importé (brisé),300.0,3
2016-10-01,Kedougou,Kédougou,Sorgho,275.0,1
2016-10-01,Kolda,Kolda,Maïs local,226.5,2
2016-10-01,Kolda,Kolda,Mil,235.0,2
2016-10-01,Kolda,Kolda,Riz importé (brisé),275.0,2
2016-10-01,Kolda,Kolda,Sorgho,237.5,2
2016-10-01,Louga,Louga,Maïs importé,235.0,2
2016-10-01,Louga,Louga,Maïs local,210.0,1
2016-10-01,Louga,Louga,Mil,216.0,2
2016-10-01,Louga,Louga,Riz importé (brisé),275.0,2
2016-10-01,Louga,Louga,Riz local,250.0,2
2016-10-01,Matam,Matam,Maïs local,225.0,3
2016-10-01,Matam,Matam,Mil,246.0,4
2016-10-01,Matam,Matam,Riz importé (brisé),274.0,4
2016-10-01,Matam,Matam,Riz local,285.0,1
2016-10-01,Matam,Matam,Sorgho,225.0,4
2016-10-01,Saint Louis,Saint-Louis,Maïs importé,232.5,2
2016-10-01,Saint Louis,Saint-Louis,Maïs local,231.0,1
2016-10-01,Saint Louis,Saint-Louis,Mil,253.0,2
2016-10-01,Saint Louis,Saint-Louis,Riz importé (brisé),247.5,2
2016-10-01,Saint Louis,Saint-Louis,Riz local,247.5,2
2016-10-01,Saint Louis,Saint-Louis,Sorgho,250.0,1
2016-10-01,Sedhiou,Sédhiou,Maïs local,275.0,1
2016-10-01,Sedhiou,Sédhiou,Mil,207.0,1
2016-10-01,Sedhiou,Sédhiou,Riz importé (brisé),280.0,1
2016-10-01,Tambacounda,Tambacounda,Maïs local,156.0,4
2016-10-01,Tambacounda,Tambacounda,Mil,162.5,4
2016-10-01,Tambacounda,Tambacounda,Riz importé (brisé),275.0,4
2016-10-01,Tambacounda,Tambacounda,Sorgho,187.5,4
2016-10-01,Thies,Thiès,Maïs importé,272.5,4
2016-10-01,Thies,Thiès,Maïs local,250.0,3
2016-10-01,Thies,Thiès,Mil,225.0,4
2016-10-01,Thies,Thiès,Riz importé (brisé),265.0,4
2016-10-01,Thies,Thiès,Riz local,260.0,4
2016-10-01,Ziguinchor,Ziguinchor,Maïs local,275.0,2
2016-10-01,Ziguinchor,Ziguinchor,Mil,250.0,3
2016-10-01,Ziguinchor,Ziguinchor,Riz importé (brisé),285.0,2
2016-10-01,Ziguinchor,Ziguinchor,Sorgho,275.0,2
2016-11-01,Dakar,Dakar,Maïs importé,225.0,4
2016-11-01,Dakar,Dakar,Maïs local,250.0,3
2016-11-01,Dakar,Dakar,Mil,250.0,5
2016-11-01,Dakar,Dakar,Riz importé (brisé),300.0,5
2016-11-01,Dakar,Dakar,Sorgho,250.0,5
2016-11-01,Diourbel,Diourbel,Maïs importé,250.0,1
2016-11-01,Diourbel,Diourbel,Mil,225.0,1
2016-11-01,Diourbel,Diourbel,Riz importé (brisé),275.0,1
2016-11-01,Diourbel,Diourbel,Riz local,275.0,1
2016-11-01,Diourbel,Diourbel,Sorgho,225.0,1
2016-11-01,Fatick,Fatick,Maïs importé,225.0,3
2016-11-01,Fatick,Fatick,Maïs local,250.0,1
2016-11-01,Fatick,Fatick,Mil,210.0,5
2016-11-01,Fatick,Fatick,Riz importé (brisé),270.0,5
2016-11-01,Fatick,Fatick,Sorgho,225.0,3
2016-11-01,Kaffrine,Kaffrine,Maïs local,250.0,4
2016-11-01,Kaffrine,Kaffrine,Mil,218.0,3
2016-11-01,Kaffrine,Kaffrine,Riz importé (brisé),270.0,4
2016-11-01,Kaffrine,Kaffrine,Sorgho,201.5,4
2016-11-01,Kaolack,Kaolack,Maïs importé,197.5,4
2016-11-01,Kaolack,Kaolack,Maïs local,185.0,4
2016-11-01,Kaolack,Kaolack,Mil,188.5,4
2016-11-01,Kaolack,Kaolack,Riz importé (brisé),266.0,3
2016-11-01,Kaolack,Kaolack,Riz local,260.0,1
2016-11-01,Kaolack,Kaolack,Sorgho,225.0,1
2016-11-01,Kedougou,Kédougou,Maïs local,300.0,1
2016-11-01,Kedougou,Kédougou,Mil,275.0,3
2016-11-01,Kedougou,Kédougou,Riz importé (brisé),300.0,3
2016-11-01,Kedougou,Kédougou,Sorgho,275.0,1
2016-11-01,Kolda,Kolda,Maïs local,227.5,2
2016-11-01,Kolda,Kolda,Mil,258.0,1
2016-11-01,Kolda,Kolda,Riz importé (brisé),275.0,2
2016-11-01,Kolda,Kolda,Sorgho,237.5,2
2016-11-01,Louga,Louga,Maïs importé,235.0,2
2016-11-01,Louga,Louga,Maïs local,210.0,1
2016-11-01,Louga,Louga,Mil,216.5,2
2016-11-01,Louga,Louga,Riz importé (brisé),275.0,2
2016-11-01,Louga,Louga,Riz local,250.0,2
2016-11-01,Matam,Matam,Maïs local,225.0,3
2016-11-01,Matam,Matam,Mil,250.0,4
2016-11-01,Matam,Matam,Riz importé (brisé),274.0,4
2016-11-01,Matam,Matam,Riz local,285.0,1
2016-11-01,Matam,Matam,Sorgho,225.0,4
2016-11-01,Saint Louis,Saint-Louis,Maïs importé,232.5,2
2016-11-01,Saint Louis,Saint-Louis,Maïs local,231.0,1
2016-11-01,Saint Louis,Saint-Louis,Mil,253.0,2
2016-11-01,Saint Louis,Saint-Louis,Riz importé (brisé),247.5,2
2016-11-01,Saint Louis,Saint-Louis,Riz local,247.5,2
2016-11-01,Saint Louis,Saint-Louis,Sorgho,250.0,1
2016-11-01,Sedhiou,Sédhiou,Maïs local,275.0,1
2016-11-01,Sedhiou,Sédhiou,Mil,208.0,1
2016-11-01,Sedhiou,Sédhiou,Riz importé (brisé),280.0,1
2016-11-01,Tambacounda,Tambacounda,Maïs local,156.5,4
2016-11-01,Tambacounda,Tambacounda,Mil,162.5,4
2016-11-01,Tambacounda,Tambacounda,Riz importé (brisé),275.0,4
2016-11-01,Tambacounda,Tambacounda,Sorgho,187.5,4
2016-11-01,Thies,Thiès,Maïs importé,272.5,4
2016-11-01,Thies,Thiès,Maïs local,250.0,3
2016-11-01,Thies,Thiès,Mil,225.0,4
2016-11-01,Thies,Thiès,Riz importé (brisé),265.0,4
2016-11-01,Thies,Thiès,Riz local,260.0,4
2016-11-01,Ziguinchor,Ziguinchor,Maïs local,275.0,2
2016-11-01,Ziguinchor,Ziguinchor,Mil,250.0,3
2016-11-01,Ziguinchor,Ziguinchor,Riz importé (brisé),285.0,2
2016-11-01,Ziguinchor,Ziguinchor,Sorgho,275.0,2
2016-12-01,Dakar,Dakar,Maïs importé,225.0,3
2016-12-01,Dakar,Dakar,Maïs local,235.0,4
2016-12-01,Dakar,Dakar,Mil,225.0,5
2016-12-01,Dakar,Dakar,Riz importé (brisé),300.0,5
2016-12-01,Dakar,Dakar,Sorgho,223.0,5
2016-12-01,Diourbel,Diourbel,Maïs importé,217.5,4
2016-12-01,Diourbel,Diourbel,Maïs local,200.0,1
2016-12-01,Diourbel,Diourbel,Mil,200.0,4
2016-12-01,Diourbel,Diourbel,Riz importé (brisé),275.0,4
2016-12-01,Diourbel,Diourbel,Riz local,250.0,4
2016-12-01,Diourbel,Diourbel,Sorgho,200.0,4
2016-12-01,Fatick,Fatick,Maïs importé,225.0,4
2016-12-01,Fatick,Fatick,Maïs local,200.0,3
2016-12-01,Fatick,Fatick,Mil,200.0,7
2016-12-01,Fatick,Fatick,Riz importé (brisé),270.0,5
2016-12-01,Fatick,Fatick,Riz local,275.0,1
2016-12-01,Fatick,Fatick,Sorgho,225.0,5
2016-12-01,Kaffrine,Kaffrine,Maïs local,204.0,4
2016-12-01,Kaffrine,Kaffrine,Mil,201.0,4
2016-12-01,Kaffrine,Kaffrine,Riz importé (brisé),270.0,4
2016-12-01,Kaffrine,Kaffrine,Sorgho,202.0,4
2016-12-01,Kaolack,Kaolack,Maïs importé,173.0,1
2016-12-01,Kaolack,Kaolack,Maïs local,176.0,4
2016-12-01,Kaolack,Kaolack,Mil,190.0,3
2016-12-01,Kaolack,Kaolack,Riz importé (brisé),263.0,4
2016-12-01,Kaolack,Kaolack,Riz local,260.0,1
2016-12-01,Kaolack,Kaolack,Sorgho,224.0,1
2016-12-01,Kedougou,Kédougou,Maïs local,300.0,3
2016-12-01,Kedougou,Kédougou,Mil,292.0,3
2016-12-01,Kedougou,Kédougou,Riz importé (brisé),325.0,2
2016-12-01,Kedougou,Kédougou,Sorgho,300.0,3
2016-12-01,Kolda,Kolda,Maïs local,225.0,2
2016-12-01,Kolda,Kolda,Mil,241.5,2
2016-12-01,Kolda,Kolda,Riz importé (brisé),275.0,3
2016-12-01,Kolda,Kolda,Riz local,272.5,2
2016-12-01,Kolda,Kolda,Sorgho,237.5,2
2016-12-01,Louga,Louga,Maïs importé,250.0,4
2016-12-01,Louga,Louga,Maïs local,200.0,4
2016-12-01,Louga,Louga,Mil,205.0,4
2016-12-01,Louga,Louga,Riz importé (brisé),293.0,4
2016-12-01,Louga,Louga,Riz local,247.0,4
2016-12-01,Matam,Matam,Maïs importé,200.0,2
2016-12-01,Matam,Matam,Maïs local,200.0,2
2016-12-01,Matam,Matam,Mil,250.0,3
2016-12-01,Matam,Matam,Riz importé (brisé),275.0,2
2016-12-01,Matam,Matam,Riz local,255.0,2
2016-12-01,Matam,Matam,Sorgho,213.0,3
2016-12-01,Saint Louis,Saint-Louis,Maïs importé,225.0,2
